0,5,9,12,4,16,20,21,23,24,49,50,51,-1,-1,-1,-1,-1,-1,0,0,0,0,54,0
13,14,17,25,27,28,29,33,35,36,43,44,46,0,54,-1,-1,-1,-1,1,0,0,0,96,25
1,3,6,7,8,10,11,15,19,38,42,47,48,0,54,25,96,-1,-1,1,1,0,0,87,11
2,18,22,26,30,31,32,34,37,39,40,41,45,0,54,25,96,11,87,2,1,0,0,49,2
1,3,6,7,8,10,15,19,38,42,47,48,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,87,19
18,22,26,30,31,32,34,37,39,40,41,45,-1,19,87,-1,-1,-1,-1,3,2,0,0,49,22
5,9,12,4,16,20,21,23,24,49,50,51,-1,19,87,22,49,-1,-1,3,3,0,0,54,16
13,14,17,27,28,29,33,35,36,43,44,46,-1,19,87,22,49,16,54,3,4,0,0,96,17
18,26,30,31,32,34,37,39,40,41,45,-1,-1,-1,-1,-1,-1,-1,-1,3,5,0,0,49,18
5,9,12,4,20,21,23,24,49,50,51,-1,-1,18,49,-1,-1,-1,-1,3,6,0,0,54,21
13,14,27,28,29,33,35,36,43,44,46,-1,-1,18,49,21,54,-1,-1,3,7,0,0,96,14
1,3,6,7,8,10,15,38,42,47,48,-1,-1,18,49,21,54,14,96,3,8,0,0,87,15
5,9,12,4,20,23,24,49,50,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9,0,0,54,9
13,27,28,29,33,35,36,43,44,46,-1,-1,-1,9,54,-1,-1,-1,-1,4,9,0,0,96,46
1,3,6,7,8,10,38,42,47,48,-1,-1,-1,9,54,46,96,-1,-1,4,9,0,1,87,10
26,30,31,32,34,37,39,40,41,45,-1,-1,-1,9,54,46,96,10,87,5,9,0,1,49,45
1,3,6,7,8,38,42,47,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,0,2,87,38
26,30,31,32,34,37,39,40,41,-1,-1,-1,-1,38,87,-1,-1,-1,-1,5,9,1,2,49,34
5,12,4,20,23,24,49,50,51,-1,-1,-1,-1,38,87,34,49,-1,-1,5,9,2,2,54,12
13,27,28,29,33,35,36,43,44,-1,-1,-1,-1,38,87,34,49,12,54,6,9,2,2,96,36
1,3,6,7,8,42,47,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,3,2,87,1
26,30,31,32,37,39,40,41,-1,-1,-1,-1,-1,1,87,-1,-1,-1,-1,7,9,3,2,49,37
5,4,20,23,24,49,50,51,-1,-1,-1,-1,-1,1,87,37,49,-1,-1,7,9,4,2,54,5
13,27,28,29,33,35,43,44,-1,-1,-1,-1,-1,1,87,37,49,5,54,8,9,4,2,96,44
4,20,23,24,49,50,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,4,3,54,4
13,27,28,29,33,35,43,-1,-1,-1,-1,-1,-1,4,54,-1,-1,-1,-1,9,9,4,3,96,43
3,6,7,8,42,47,48,-1,-1,-1,-1,-1,-1,4,54,43,96,-1,-1,9,9,4,4,87,3
26,30,31,32,39,40,41,-1,-1,-1,-1,-1,-1,4,54,43,96,3,87,10,9,4,4,49,32
20,23,24,49,50,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,5,4,54,49
13,27,28,29,33,35,-1,-1,-1,-1,-1,-1,-1,49,54,-1,-1,-1,-1,10,9,5,5,96,35
6,7,8,42,47,48,-1,-1,-1,-1,-1,-1,-1,49,54,35,96,-1,-1,10,9,6,5,87,48
26,30,31,39,40,41,-1,-1,-1,-1,-1,-1,-1,49,54,35,96,48,87,10,9,6,6,49,41
20,23,24,50,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,6,7,54,50
13,27,28,29,33,-1,-1,-1,-1,-1,-1,-1,-1,50,54,-1,-1,-1,-1,10,9,6,8,96,33
6,7,8,42,47,-1,-1,-1,-1,-1,-1,-1,-1,50,54,33,96,-1,-1,10,9,7,8,87,47
26,30,31,39,40,-1,-1,-1,-1,-1,-1,-1,-1,50,54,33,96,47,87,10,9,7,9,49,40
20,23,24,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,7,10,54,51
13,27,28,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,54,-1,-1,-1,-1,10,9,7,11,96,29
6,7,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,54,29,96,-1,-1,10,9,8,11,87,42
26,30,31,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,54,29,96,42,87,10,9,8,12,49,39
20,23,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,8,13,54,24
13,27,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,54,-1,-1,-1,-1,10,10,8,13,96,13
6,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,54,13,96,-1,-1,10,11,8,13,87,8
26,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,54,13,96,8,87,11,11,8,13,49,31
20,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,9,13,54,20
27,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,54,-1,-1,-1,-1,11,12,9,13,96,28
6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,54,28,96,-1,-1,11,12,10,13,87,7
26,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,54,28,96,7,87,12,12,10,13,49,30
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,11,13,54,23
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,54,-1,-1,-1,-1,12,13,11,13,96,27
6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,54,27,96,-1,-1,12,13,12,13,87,6
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,54,27,96,6,87,13,13,12,13,49,26
