0,13,14,17,20,26,29,35,39,41,45,49,51,-1,-1,-1,-1,-1,-1,0,0,0,0,3,0
3,11,12,15,18,23,24,27,31,34,37,38,46,0,3,-1,-1,-1,-1,1,0,0,0,14,3
16,19,25,28,30,32,33,40,42,43,44,48,50,0,3,3,14,-1,-1,2,0,0,0,9,25
1,2,4,5,6,7,8,9,10,21,22,36,47,0,3,3,14,25,9,2,1,0,0,0,10
1,2,4,5,6,7,8,9,21,22,36,47,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,0,36
13,14,17,20,26,29,35,39,41,45,49,51,-1,36,0,-1,-1,-1,-1,3,1,1,0,3,35
11,12,15,18,23,24,27,31,34,37,38,46,-1,36,0,35,3,-1,-1,3,1,2,0,14,27
16,19,28,30,32,33,40,42,43,44,48,50,-1,36,0,35,3,27,14,3,1,3,0,9,33
1,2,4,5,6,7,8,9,21,22,47,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,0,0,2
13,14,17,20,26,29,39,41,45,49,51,-1,-1,2,0,-1,-1,-1,-1,4,1,4,0,3,45
11,12,15,18,23,24,31,34,37,38,46,-1,-1,2,0,45,3,-1,-1,4,1,4,1,14,11
16,19,28,30,32,40,42,43,44,48,50,-1,-1,2,0,45,3,11,14,5,1,4,1,9,19
12,15,18,23,24,31,34,37,38,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,4,1,14,46
16,28,30,32,40,42,43,44,48,50,-1,-1,-1,46,14,-1,-1,-1,-1,5,2,4,2,9,44
1,4,5,6,7,8,9,21,22,47,-1,-1,-1,46,14,44,9,-1,-1,5,2,4,3,0,47
13,14,17,20,26,29,39,41,49,51,-1,-1,-1,46,14,44,9,47,0,5,2,4,4,3,51
13,14,17,20,26,29,39,41,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,4,5,3,20
12,15,18,23,24,31,34,37,38,-1,-1,-1,-1,20,3,-1,-1,-1,-1,5,3,4,5,14,24
16,28,30,32,40,42,43,48,50,-1,-1,-1,-1,20,3,24,14,-1,-1,5,4,4,5,9,16
1,4,5,6,7,8,9,21,22,-1,-1,-1,-1,20,3,24,14,16,9,5,5,4,5,0,22
12,15,18,23,31,34,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,4,5,14,18
28,30,32,40,42,43,48,50,-1,-1,-1,-1,-1,18,14,-1,-1,-1,-1,5,7,4,5,9,32
1,4,5,6,7,8,9,21,-1,-1,-1,-1,-1,18,14,32,9,-1,-1,5,7,5,5,0,21
13,14,17,26,29,39,41,49,-1,-1,-1,-1,-1,18,14,32,9,21,0,5,8,5,5,3,17
1,4,5,6,7,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,5,5,0,1
13,14,26,29,39,41,49,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,6,9,5,5,3,49
12,15,23,31,34,37,38,-1,-1,-1,-1,-1,-1,1,0,49,3,-1,-1,6,9,5,6,14,12
28,30,40,42,43,48,50,-1,-1,-1,-1,-1,-1,1,0,49,3,12,14,7,9,5,6,9,30
15,23,31,34,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,6,6,14,15
28,40,42,43,48,50,-1,-1,-1,-1,-1,-1,-1,15,14,-1,-1,-1,-1,7,10,6,6,9,28
4,5,6,7,8,9,-1,-1,-1,-1,-1,-1,-1,15,14,28,9,-1,-1,7,10,7,6,0,9
13,14,26,29,39,41,-1,-1,-1,-1,-1,-1,-1,15,14,28,9,9,0,8,10,7,6,3,14
23,31,34,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,11,7,6,14,31
40,42,43,48,50,-1,-1,-1,-1,-1,-1,-1,-1,31,14,-1,-1,-1,-1,8,11,8,6,9,50
4,5,6,7,8,-1,-1,-1,-1,-1,-1,-1,-1,31,14,50,9,-1,-1,8,11,8,7,0,8
13,26,29,39,41,-1,-1,-1,-1,-1,-1,-1,-1,31,14,50,9,8,0,9,11,8,7,3,29
23,34,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,11,9,7,14,34
40,42,43,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,14,-1,-1,-1,-1,9,11,10,7,9,48
4,5,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,14,48,9,-1,-1,9,11,10,8,0,7
13,26,39,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,14,48,9,7,0,10,11,10,8,3,26
23,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,8,14,37
40,42,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,14,-1,-1,-1,-1,10,11,12,8,9,43
4,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,14,43,9,-1,-1,10,11,12,9,0,6
13,39,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,14,43,9,6,0,11,11,12,9,3,41
23,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,12,10,14,38
40,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,14,-1,-1,-1,-1,11,11,13,10,9,42
4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,14,42,9,-1,-1,11,11,13,11,0,5
13,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,14,42,9,5,0,12,11,13,11,3,39
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,11,13,12,14,23
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,14,-1,-1,-1,-1,12,12,13,12,9,40
4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,14,40,9,-1,-1,12,12,13,13,0,4
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,14,40,9,4,0,13,12,13,13,3,13
