0,1,3,12,18,19,22,24,42,45,48,49,50,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
2,4,5,8,15,17,23,26,28,31,40,46,51,0,0,-1,-1,-1,-1,1,0,0,0,0,8
13,16,20,29,33,34,35,6,36,39,41,44,47,0,0,8,0,-1,-1,2,0,0,0,0,6
7,9,10,11,14,21,25,27,30,32,37,38,43,0,0,8,0,6,0,3,0,0,0,0,7
2,4,5,15,17,23,26,28,31,40,46,51,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,31
13,16,20,29,33,34,35,36,39,41,44,47,-1,31,0,-1,-1,-1,-1,4,0,1,0,0,36
9,10,11,14,21,25,27,30,32,37,38,43,-1,31,0,36,0,-1,-1,4,0,2,0,0,38
1,3,12,18,19,22,24,42,45,48,49,50,-1,31,0,36,0,38,0,4,0,3,0,0,24
9,10,11,14,21,25,27,30,32,37,43,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,0,0,37
1,3,12,18,19,22,42,45,48,49,50,-1,-1,37,0,-1,-1,-1,-1,4,1,4,0,0,12
2,4,5,15,17,23,26,28,40,46,51,-1,-1,37,0,12,0,-1,-1,5,1,4,0,0,28
13,16,20,29,33,34,35,39,41,44,47,-1,-1,37,0,12,0,28,0,5,1,5,0,0,35
9,10,11,14,21,25,27,30,32,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,6,0,0,32
1,3,18,19,22,42,45,48,49,50,-1,-1,-1,32,0,-1,-1,-1,-1,5,1,7,0,0,48
2,4,5,15,17,23,26,40,46,51,-1,-1,-1,32,0,48,0,-1,-1,5,1,7,1,0,26
13,16,20,29,33,34,39,41,44,47,-1,-1,-1,32,0,48,0,26,0,5,1,8,1,0,34
13,16,20,29,33,39,41,44,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,9,1,0,20
9,10,11,14,21,25,27,30,43,-1,-1,-1,-1,20,0,-1,-1,-1,-1,5,2,9,1,0,21
1,3,18,19,22,42,45,49,50,-1,-1,-1,-1,20,0,21,0,-1,-1,5,3,9,1,0,22
2,4,5,15,17,23,40,46,51,-1,-1,-1,-1,20,0,21,0,22,0,5,4,9,1,0,17
1,3,18,19,42,45,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,9,1,0,19
2,4,5,15,23,40,46,51,-1,-1,-1,-1,-1,19,0,-1,-1,-1,-1,5,6,9,1,0,15
13,16,29,33,39,41,44,47,-1,-1,-1,-1,-1,19,0,15,0,-1,-1,5,7,9,1,0,16
9,10,11,14,25,27,30,43,-1,-1,-1,-1,-1,19,0,15,0,16,0,5,8,9,1,0,25
9,10,11,14,27,30,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,1,0,14
1,3,18,42,45,49,50,-1,-1,-1,-1,-1,-1,14,0,-1,-1,-1,-1,5,10,9,1,0,18
2,4,5,23,40,46,51,-1,-1,-1,-1,-1,-1,14,0,18,0,-1,-1,5,11,9,1,0,23
13,29,33,39,41,44,47,-1,-1,-1,-1,-1,-1,14,0,18,0,23,0,5,12,9,1,0,13
2,4,5,40,46,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,13,9,1,0,5
29,33,39,41,44,47,-1,-1,-1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,6,13,9,1,0,33
9,10,11,27,30,43,-1,-1,-1,-1,-1,-1,-1,5,0,33,0,-1,-1,6,13,10,1,0,11
1,3,42,45,49,50,-1,-1,-1,-1,-1,-1,-1,5,0,33,0,11,0,7,13,10,1,0,3
9,10,27,30,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,13,10,1,0,43
1,42,45,49,50,-1,-1,-1,-1,-1,-1,-1,-1,43,0,-1,-1,-1,-1,8,13,10,2,0,45
2,4,40,46,51,-1,-1,-1,-1,-1,-1,-1,-1,43,0,45,0,-1,-1,8,13,10,3,0,51
29,39,41,44,47,-1,-1,-1,-1,-1,-1,-1,-1,43,0,45,0,51,0,8,13,10,4,0,47
2,4,40,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,13,10,5,0,2
29,39,41,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,9,13,10,5,0,29
9,10,27,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,29,0,-1,-1,9,13,11,5,0,10
1,42,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,29,0,10,0,10,13,11,5,0,1
9,27,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,13,11,5,0,27
42,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,0,-1,-1,-1,-1,11,13,12,5,0,50
4,40,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,0,50,0,-1,-1,11,13,12,6,0,46
39,41,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,0,50,0,46,0,11,13,12,7,0,44
9,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,13,12,8,0,30
42,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,-1,-1,-1,-1,11,13,13,8,0,49
4,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,49,0,-1,-1,11,13,13,9,0,4
39,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,49,0,4,0,12,13,13,9,0,41
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,10,0,9
42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,-1,-1,-1,-1,13,13,13,10,0,42
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,42,0,-1,-1,13,13,13,11,0,40
39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,42,0,40,0,13,13,13,12,0,39
0,7,10,12,13,16,21,35,36,38,48,50,51,-1,-1,-1,-1,-1,-1,0,0,0,0,41,0
4,8,14,15,17,18,28,29,32,33,34,41,45,0,41,-1,-1,-1,-1,1,0,0,0,44,8
1,2,3,5,6,9,19,22,26,40,42,44,46,0,41,8,44,-1,-1,2,0,0,0,51,9
11,20,23,24,25,27,30,31,37,39,43,47,49,0,41,8,44,9,51,3,0,0,0,20,11
20,23,24,25,27,30,31,37,39,43,47,49,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,20,37
7,10,12,13,16,21,35,36,38,48,50,51,-1,37,20,-1,-1,-1,-1,4,0,1,0,41,36
4,14,15,17,18,28,29,32,33,34,41,45,-1,37,20,36,41,-1,-1,4,0,2,0,44,34
1,2,3,5,6,19,22,26,40,42,44,46,-1,37,20,36,41,34,44,4,0,3,0,51,26
20,23,24,25,27,30,31,39,43,47,49,-1,-1,-1,-1,-1,-1,-1,-1,4,0,4,0,20,31
7,10,12,13,16,21,35,38,48,50,51,-1,-1,31,20,-1,-1,-1,-1,4,0,5,0,41,35
4,14,15,17,18,28,29,32,33,41,45,-1,-1,31,20,35,41,-1,-1,4,0,6,0,44,33
1,2,3,5,6,19,22,40,42,44,46,-1,-1,31,20,35,41,33,44,4,0,7,0,51,46
7,10,12,13,16,21,38,48,50,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,7,1,41,13
4,14,15,17,18,28,29,32,41,45,-1,-1,-1,13,41,-1,-1,-1,-1,4,1,7,1,44,18
1,2,3,5,6,19,22,40,42,44,-1,-1,-1,13,41,18,44,-1,-1,4,2,7,1,51,22
20,23,24,25,27,30,39,43,47,49,-1,-1,-1,13,41,18,44,22,51,4,3,7,1,20,24
20,23,25,27,30,39,43,47,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,7,1,20,30
